Player,Year,Quarter,Min,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,,,
T. Parker,2018,OT1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. Parker,2018,OT1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. Parker,2018,OT1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. Parker,2018,OT1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. Parker,2013,OT1,5,SAS,31,5,3,2,8,0,0,3,0,0,0,0,0,0,0,1,0,1,4,0,0,0,1,7.2,1,0,10,,,
T. Parker,2013,OT1,4,SAS,31,3,2,1,5,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2.7,1,0,11,,,
T. Parker,2013,OT1,3,SAS,31,3,2,1,3,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2.7,1,0,9,,,
T. Parker,2013,OT1,2,SAS,31,2,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2,0,0,2,,,
T. Parker,2013,OT1,1,SAS,31,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
T. Parker,2013,OT1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. Parker,2011,OT1,5,SAS,29,1,1,0,2,6,3,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,,,
T. Parker,2011,OT1,4,SAS,29,1,1,0,1,4,2,3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,,,
T. Parker,2011,OT1,3,SAS,29,1,1,0,1,2,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,,,
T. Parker,2011,OT1,2,SAS,29,1,1,0,0,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,,,
T. Parker,2011,OT1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. Parker,2011,OT1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. Parker,2008,OT1,5,SAS,26,1,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,-6,,,
T. Parker,2008,OT1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. Parker,2008,OT1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. Parker,2008,OT1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. Parker,2008,OT1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. Parker,2008,OT1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. Parker,2006,OT1,5,SAS,24,3,1,2,7,4,2,3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,-12,,,
T. Parker,2006,OT1,4,SAS,24,3,1,2,5,4,2,3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,-11,,,
T. Parker,2006,OT1,3,SAS,24,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,,,
T. Parker,2006,OT1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. Parker,2006,OT1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. Parker,2006,OT1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D. Rose,2009,4,5,CHI,20,6,3,3,11,11,4,5,80,0,0,0,3,3,100,1,2,3,1,2,0,0,3,14.1,2,0,12,,,
D. Rose,2009,4,4,CHI,20,5,3,2,8,9,3,4,75,0,0,0,3,3,100,0,2,2,1,2,0,0,3,10.9,2,0,18,,,
D. Rose,2009,4,3,CHI,20,5,3,2,7,7,2,3,66.7,0,0,0,3,3,100,0,1,1,0,1,0,0,2,7.2,2,0,15,,,
D. Rose,2009,4,2,CHI,20,5,3,2,4,5,1,2,50,0,0,0,3,3,100,0,1,1,0,1,0,0,0,5.2,2,0,12,,,
D. Rose,2009,4,1,CHI,20,5,3,2,4,5,1,2,50,0,0,0,3,3,100,0,1,1,0,1,0,0,0,5.2,2,0,11,,,
D. Rose,2009,4,0.5,CHI,20,5,3,2,2,2,0,1,0,0,0,0,2,2,100,0,1,1,0,0,0,0,0,3.2,2,0,5,,,
D. Rose,2015,4,5,CHI,26,6,2,4,6,7,2,4,50,1,2,50,2,4,50,0,2,2,1,1,0,1,0,12.9,0,0,-5,,,
D. Rose,2015,4,4,CHI,26,5,2,3,5,7,2,4,50,1,2,50,2,4,50,0,2,2,1,1,0,1,0,12.9,0,0,-2,,,
D. Rose,2015,4,3,CHI,26,5,2,3,5,7,2,4,50,1,2,50,2,4,50,0,2,2,1,1,0,1,0,12.9,0,0,-2,,,
D. Rose,2015,4,2,CHI,26,5,2,3,5,6,2,4,50,1,2,50,1,2,50,0,2,2,1,1,0,1,0,11.9,0,0,-3,,,
D. Rose,2015,4,1,CHI,26,5,2,3,3,6,2,3,66.7,1,1,100,1,2,50,0,2,2,1,1,0,0,0,8.9,0,0,2,,,
D. Rose,2015,4,0.5,CHI,26,5,2,3,2,6,2,2,100,1,1,100,1,2,50,0,0,0,0,1,0,0,0,5,0,0,-1,,,
D. Rose,2011,4,5,CHI,22,7,2,5,11,11,4,9,44.4,0,1,0,3,5,60,0,1,1,2,2,0,0,0,13.2,2,0,-2,,,
D. Rose,2011,4,4,CHI,22,7,2,5,8,9,3,7,42.9,0,1,0,3,5,60,0,1,1,1,2,0,0,0,9.7,2,0,3,,,
D. Rose,2011,4,3,CHI,22,6,2,4,7,9,3,6,50,0,1,0,3,5,60,0,1,1,1,2,0,0,0,9.7,1,0,7,,,
D. Rose,2011,4,2,CHI,22,5,2,3,6,7,2,5,40,0,1,0,3,5,60,0,1,1,1,2,0,0,0,7.7,1,0,7,,,
D. Rose,2011,4,1,CHI,22,5,2,3,4,3,1,4,25,0,1,0,1,2,50,0,0,0,1,1,0,0,0,3.5,1,0,1,,,
D. Rose,2011,4,0.5,CHI,22,4,1,3,2,3,1,4,25,0,1,0,1,2,50,0,0,0,0,0,0,0,0,3,1,0,-,,,
D. Rose,2010,4,5,CHI,21,2,0,2,2,2,0,2,0,0,0,0,2,2,100,0,0,0,0,0,0,0,0,2,0,0,-4,,,
D. Rose,2010,4,4,CHI,21,1,0,1,2,2,0,2,0,0,0,0,2,2,100,0,0,0,0,0,0,0,0,2,0,0,-1,,,
D. Rose,2010,4,3,CHI,21,1,0,1,2,2,0,2,0,0,0,0,2,2,100,0,0,0,0,0,0,0,0,2,0,0,-1,,,
D. Rose,2010,4,2,CHI,21,1,0,1,2,2,0,2,0,0,0,0,2,2,100,0,0,0,0,0,0,0,0,2,0,0,-1,,,
D. Rose,2010,4,1,CHI,21,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,,
D. Rose,2010,4,0.5,CHI,21,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,,
D. Rose,2009,4,5,CHI,20,6,3,3,11,11,4,5,80,0,0,0,3,3,100,1,2,3,1,2,0,0,3,14.1,2,0,12,,,
D. Rose,2009,4,4,CHI,20,5,3,2,8,9,3,4,75,0,0,0,3,3,100,0,2,2,1,2,0,0,3,10.9,2,0,18,,,
D. Rose,2009,4,3,CHI,20,5,3,2,7,7,2,3,66.7,0,0,0,3,3,100,0,1,1,0,1,0,0,2,7.2,2,0,15,,,
D. Rose,2009,4,2,CHI,20,5,3,2,4,5,1,2,50,0,0,0,3,3,100,0,1,1,0,1,0,0,0,5.2,2,0,12,,,
D. Rose,2009,4,1,CHI,20,5,3,2,4,5,1,2,50,0,0,0,3,3,100,0,1,1,0,1,0,0,0,5.2,2,0,11,,,
D. Rose,2009,4,0.5,CHI,20,5,3,2,2,2,0,1,0,0,0,0,2,2,100,0,1,1,0,0,0,0,0,3.2,2,0,5,,,
D. Rose,2011,OT1,5,CHI,22,1,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,,,
D. Rose,2011,OT1,4,CHI,22,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,,,
D. Rose,2011,OT1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D. Rose,2011,OT1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D. Rose,2011,OT1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D. Rose,2011,OT1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D. Rose,2009,OT1,5,CHI,20,4,3,1,15,2,1,3,33.3,0,0,0,0,0,0,2,1,3,3,1,1,0,1,12.1,2,0,5,,,
D. Rose,2009,OT1,4,CHI,20,4,3,1,11,2,1,2,50,0,0,0,0,0,0,1,1,2,1,1,1,0,1,7.9,2,0,7,,,
D. Rose,2009,OT1,3,CHI,20,4,3,1,8,2,1,1,100,0,0,0,0,0,0,0,1,1,1,1,1,0,1,6.7,2,0,1,,,
D. Rose,2009,OT1,2,CHI,20,4,3,1,6,2,1,1,100,0,0,0,0,0,0,0,1,1,1,1,1,0,0,6.7,2,0,5,,,
D. Rose,2009,OT1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D. Rose,2009,OT1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2019,4,5,GSW,31,7,3,4,13,7,2,11,18.2,1,5,20,2,2,100,1,0,1,1,2,0,0,0,7.7,1,1,14,22,,
S. Curry,2019,4,4,GSW,31,7,3,4,11,5,1,9,11.1,1,4,25,2,2,100,1,0,1,1,2,0,0,0,5.7,1,1,16,,,
S. Curry,2019,4,3,GSW,31,6,2,4,8,5,1,8,12.5,1,4,25,2,2,100,1,0,1,0,2,0,0,0,4.2,,,-5,,,
S. Curry,2019,4,2,GSW,31,5,2,3,5,3,1,6,16.7,1,4,25,0,0,0,1,0,1,0,1,0,0,0,3.2,1,1,5,,,
S. Curry,2019,4,1,GSW,31,5,2,3,3,3,1,5,20,1,4,25,0,0,0,1,0,1,0,1,0,0,0,3.2,1,1,4,,,
S. Curry,2019,4,0.5,GSW,31,4,1,3,2,0,0,3,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0.2,1,1,-4,,,
S. Curry,2018,4,5,GSW,30,4,2,2,8,6,2,6,33.3,0,1,0,2,2,100,0,1,1,0,0,0,0,0,7.2,0,0,-5,,,
S. Curry,2018,4,4,GSW,30,4,2,2,7,6,2,6,33.3,0,1,0,2,2,100,0,1,1,0,0,0,0,0,7.2,0,0,-4,,,
S. Curry,2018,4,3,GSW,30,4,2,2,6,5,2,6,33.3,0,1,0,1,1,100,0,1,1,0,0,0,0,0,6.2,0,0,-3,,,
S. Curry,2018,4,2,GSW,30,3,1,2,4,3,1,4,25,0,1,0,1,1,100,0,0,0,0,0,0,0,0,3,0,0,-2,,,
S. Curry,2018,4,1,GSW,30,3,1,2,3,3,1,3,33.3,0,0,0,1,1,100,0,0,0,0,0,0,0,0,3,0,0,-1,,,
S. Curry,2018,4,0.5,GSW,30,3,1,2,1,3,1,2,50,0,0,0,1,1,100,0,0,0,0,0,0,0,0,3,0,0,-1,,,
S. Curry,2017,4,5,GSW,29,2,2,0,4,3,1,2,50,1,2,50,0,0,0,1,0,1,0,0,0,0,1,4.2,1,0,3,,,
S. Curry,2017,4,4,GSW,29,2,2,0,3,3,1,2,50,1,2,50,0,0,0,1,0,1,0,0,0,0,0,4.2,1,0,3,,,
S. Curry,2017,4,3,GSW,29,2,2,0,2,3,1,2,50,1,2,50,0,0,0,1,0,1,0,0,0,0,0,4.2,1,0,6,,,
S. Curry,2017,4,2,GSW,29,2,2,0,1,3,1,2,50,1,2,50,0,0,0,1,0,1,0,0,0,0,0,4.2,1,0,8,,,
S. Curry,2017,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2017,4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2016,4,5,GSW,28,4,2,2,13,6,2,8,25,2,6,33.3,0,0,0,0,2,2,2,1,0,0,1,10.4,2,0,1,,,
S. Curry,2016,4,4,GSW,28,4,2,2,12,3,1,6,16.7,1,4,25,0,0,0,0,2,2,2,1,0,0,1,7.4,2,0,-4,,,
S. Curry,2016,4,3,GSW,28,4,2,2,10,3,1,6,16.7,1,4,25,0,0,0,0,2,2,2,1,0,0,1,7.4,,,,,,
S. Curry,2016,4,2,GSW,28,4,2,2,6,0,0,4,0,0,3,0,0,0,0,0,2,2,2,0,0,0,0,5.4,2,0,-5,,,
S. Curry,2016,4,1,GSW,28,3,1,2,3,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2.7,1,0,-6,,,
S. Curry,2016,4,0.5,GSW,28,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.2,1,0,-2,,,
S. Curry,2015,4,5,GSW,27,4,2,2,7,9,4,8,50,1,4,25,0,0,0,0,0,0,0,0,0,0,3,9,0,0,1,,,
S. Curry,2015,4,4,GSW,27,4,2,2,5,9,4,6,66.7,1,2,50,0,0,0,0,0,0,0,0,0,0,3,9,0,0,,,,
S. Curry,2015,4,3,GSW,27,4,2,2,5,7,3,5,60,1,2,50,0,0,0,0,0,0,0,0,0,0,3,7,0,0,1,,,
S. Curry,2015,4,2,GSW,27,4,2,2,4,7,3,5,60,1,2,50,0,0,0,0,0,0,0,0,0,0,2,7,0,0,4,,,
S. Curry,2015,4,1,GSW,27,4,2,2,2,7,3,5,60,1,2,50,0,0,0,0,0,0,0,0,0,0,1,7,0,0,4,,,
S. Curry,2015,4,0.5,GSW,27,4,2,2,1,5,2,4,50,1,2,50,0,0,0,0,0,0,0,0,0,0,1,5,0,0,2,,,
S. Curry,2014,4,5,GSW,26,3,1,2,7,2,0,4,0,0,1,0,2,2,100,0,1,1,1,1,0,0,2,3.7,1,0,-7,,,
S. Curry,2014,4,4,GSW,26,3,1,2,6,2,0,4,0,0,1,0,2,2,100,0,1,1,0,1,0,0,2,2.2,1,0,-12,,,
S. Curry,2014,4,3,GSW,26,3,1,2,5,2,0,4,0,0,1,0,2,2,100,0,1,1,0,1,0,0,2,2.2,1,0,-8,,,
S. Curry,2014,4,2,GSW,26,3,1,2,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
S. Curry,2014,4,1,GSW,26,3,1,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-8,,,
S. Curry,2014,4,0.5,GSW,26,3,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
S. Curry,2013,4,5,GSW,25,4,1,3,7,3,1,6,16.7,1,2,50,0,0,0,0,0,0,0,1,0,0,1,2,1,0,-7,,,
S. Curry,2013,4,4,GSW,25,4,1,3,6,3,1,4,25,1,2,50,0,0,0,0,0,0,0,1,0,0,1,2,1,0,-7,,,
S. Curry,2013,4,3,GSW,25,4,1,3,6,3,1,4,25,1,2,50,0,0,0,0,0,0,0,1,0,0,0,2,1,0,-4,,,
S. Curry,2013,4,2,GSW,25,3,1,2,4,3,1,3,33.3,1,1,100,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,,,
S. Curry,2013,4,1,GSW,25,3,1,2,3,3,1,2,50,1,1,100,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,,,
S. Curry,2013,4,0.5,GSW,25,3,1,2,1,3,1,2,50,1,1,100,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,,,
S. Curry,2019,OT,5,GSW,31,2,1,1,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-6,,,
S. Curry,2019,OT,4,GSW,31,2,1,1,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-5,,,
S. Curry,2019,OT,3,GSW,31,2,1,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-4,,,
S. Curry,2019,OT,2,GSW,31,2,1,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-3,,,
S. Curry,2019,OT,1,GSW,31,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,,,
S. Curry,2019,OT,0.5,GSW,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,
S. Curry,2018,OT,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2018,OT,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2018,OT,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2018,OT,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2018,OT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2018,OT,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2017,OT,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2017,OT,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2017,OT,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2017,OT,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2017,OT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2017,OT,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2016,OT,5,GSW,28,1,1,0,2,9,4,4,100,1,1,100,0,0,0,1,0,1,0,0,0,0,1,10.2,0,0,5,,,
S. Curry,2016,OT,4,GSW,28,1,1,0,2,7,3,3,100,1,1,100,0,0,0,1,0,1,0,0,0,0,1,8.2,0,0,3,,,
S. Curry,2016,OT,3,GSW,28,1,1,0,1,4,2,2,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5.2,0,0,2,,,
S. Curry,2016,OT,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2016,OT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2016,OT,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2015,OT,5,GSW,27,3,2,1,6,6,1,3,33.3,1,2,50,3,3,100,0,1,1,0,3,0,0,0,4.2,0,0,2,,,
S. Curry,2015,OT,4,GSW,27,2,1,1,4,3,0,1,0,0,0,0,3,3,100,0,0,0,0,2,0,0,0,1,0,0,-1,,,
S. Curry,2015,OT,3,GSW,27,1,0,1,2,2,0,1,0,0,0,0,2,2,100,0,0,0,0,2,0,0,0,0,0,0,2,,,
S. Curry,2015,OT,2,GSW,27,1,0,1,2,2,0,1,0,0,0,0,2,2,100,0,0,0,0,2,0,0,0,0,0,0,0,,,
S. Curry,2015,OT,1,GSW,27,1,0,1,1,2,0,1,0,0,0,0,2,2,100,0,0,0,0,1,0,0,0,1,0,0,0,,,
S. Curry,2015,OT,0.5,GSW,27,1,0,1,0,2,0,1,0,0,0,0,2,2,100,0,0,0,0,1,0,0,0,1,0,0,0,,,
S. Curry,2014,OT,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2014,OT,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2014,OT,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2014,OT,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2014,OT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2014,OT,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Curry,2013,OT,5,GSW,25,2,1,1,3,2,1,3,33.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,4,,,
S. Curry,2013,OT,4,GSW,25,1,0,1,2,2,1,3,33.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,,,
S. Curry,2013,OT,3,GSW,25,1,0,1,2,2,1,3,33.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,,,
S. Curry,2013,OT,2,GSW,25,1,0,1,2,2,1,3,33.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,2,,,
S. Curry,2013,OT,1,GSW,25,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,,
S. Curry,2013,OT,0.5,GSW,25,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,,
S. Curry,2013,OT2,5,GSW,25,1,0,1,3,2,1,3,33.3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,3,,,
S. Curry,2013,OT3,4,GSW,25,1,0,1,3,2,1,2,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,3,,,
S. Curry,2013,OT4,3,GSW,25,1,0,1,2,2,1,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,1,0,0,,,
S. Curry,2013,OT5,2,GSW,25,1,0,1,2,2,1,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,1,0,0,,,
S. Curry,2013,OT6,1,GSW,25,1,0,1,1,2,1,1,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,1,0,4,,,
S. Curry,2013,OT7,0.5,GSW,25,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,1,0,2,,,
L. James,2019,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2019,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2019,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2019,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2019,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2019,4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2018,4,5,CLE,33,7,4,3,13,14,5,9,55.6,1,3,33.3,3,4,75,0,2,2,0,2,0,2,1,20.4,5,2,-4,,,
L. James,2018,4,4,CLE,33,7,4,3,11,12,5,9,55.6,1,3,33.3,1,2,50,0,2,2,0,1,0,2,1,19.4,5,2,0,,,
L. James,2018,4,3,CLE,33,6,3,3,8,11,5,8,62.5,1,2,50,0,0,0,0,2,2,0,1,0,1,1,15.4,4,2,-6,,,
L. James,2018,4,2,CLE,33,6,3,3,5,11,5,6,83.3,1,1,100,0,0,0,0,2,2,0,1,0,1,1,15.4,4,2,2,,,
L. James,2018,4,1,CLE,33,6,3,3,3,11,5,6,83.3,1,1,100,0,0,0,0,1,1,0,1,0,1,0,14.2,4,2,7,,,
L. James,2018,4,0.5,CLE,33,5,3,2,2,5,2,3,66.7,1,1,100,0,0,0,0,1,1,0,1,0,1,0,8.2,3,1,4,,,
L. James,2017,4,5,CLE,32,5,3,2,6,7,3,8,37.5,1,3,33.3,0,0,0,1,0,1,2,2,0,0,0,9.2,4,1,6,,,
L. James,2017,4,4,CLE,32,4,2,2,6,5,2,6,33.3,1,3,33.3,0,0,0,1,0,1,2,2,0,0,0,7.2,3,0,4,,,
L. James,2017,4,3,CLE,32,4,2,2,5,3,1,4,25,1,2,50,0,0,0,1,0,1,2,2,0,0,0,5.2,3,0,-1,,,
L. James,2017,4,2,CLE,32,3,1,2,3,3,1,2,50,1,2,50,0,0,0,1,0,1,1,1,0,0,0,4.7,2,0,-5,,,
L. James,2017,4,1,CLE,32,2,0,2,2,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1.7,1,0,-5,,,
L. James,2017,4,0.5,CLE,32,2,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0.2,1,0,-4,,,
L. James,2016,4,5,CLE,31,4,3,1,8,5,2,12,16.7,1,1,100,0,0,0,3,2,5,3,2,0,1,2,16.5,2,1,9,,,
L. James,2016,4,4,CLE,31,3,2,1,6,2,1,9,11.1,0,0,0,0,0,0,3,2,5,1,1,0,1,2,11.5,2,1,1,,,
L. James,2016,4,3,CLE,31,3,2,1,3,2,1,6,16.7,0,0,0,0,0,0,3,1,4,0,1,0,1,1,8.8,2,1,2,,,
L. James,2016,4,2,CLE,31,3,2,1,2,2,1,6,16.7,0,0,0,0,0,0,3,0,3,0,0,0,1,0,8.6,2,1,3,,,
L. James,2016,4,1,CLE,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,,,
L. James,2016,4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. James,2015,4,5,CLE,30,7,3,4,14,11,4,12,33.3,1,2,50,2,2,100,0,2,2,3,3,0,0,2,14.9,6,3,-3,,,
L. James,2015,4,4,CLE,30,5,3,2,12,9,3,10,30,1,2,50,2,2,100,0,1,1,3,2,0,0,2,12.7,4,2,4,,,
L. James,2015,4,3,CLE,30,5,3,2,9,7,2,8,25,1,2,50,2,2,100,0,1,1,3,2,0,0,2,10.7,4,2,4,,,
L. James,2015,4,2,CLE,30,5,3,2,6,4,1,6,16.7,0,0,0,2,2,100,0,0,0,2,2,0,0,2,5,4,2,3,,,
L. James,2015,4,1,CLE,30,5,3,2,4,4,1,5,20,0,0,0,2,2,100,0,0,0,2,1,0,0,1,6,4,2,5,,,
L. James,2015,4,0.5,CLE,30,5,3,2,2,2,1,5,20,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2.5,4,2,1,,,
L. James,2014,4,5,MIA,29,6,4,2,12,14,4,6,66.7,2,3,66.7,4,4,100,0,0,0,1,0,0,1,0,18.5,1,0,11,,,
L. James,2014,4,4,MIA,29,5,3,2,10,7,2,4,50,1,2,50,2,2,100,0,0,0,1,0,0,1,0,11.5,1,0,7,,,
L. James,2014,4,3,MIA,29,4,3,1,6,4,1,2,50,0,1,0,2,2,100,0,0,0,1,0,0,1,0,8.5,1,0,6,,,
L. James,2014,4,2,MIA,29,4,3,1,4,2,0,0,0,0,0,0,2,2,100,0,0,0,1,0,0,1,0,6.5,1,0,4,,,
L. James,2014,4,1,MIA,29,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
L. James,2014,4,0.5,MIA,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,,
L. James,2013,4,5,MIA,28,6,2,4,12,7,2,4,50,1,3,33.3,2,2,100,0,2,2,1,3,0,0,1,7.9,3,3,-3,,,
L. James,2013,4,4,MIA,28,6,2,4,10,4,1,3,33.3,0,2,0,2,2,100,0,1,1,1,3,0,0,1,3.7,3,3,-10,,,
L. James,2013,4,3,MIA,28,6,2,4,8,1,0,2,0,0,2,0,1,1,100,0,1,1,1,3,0,0,1,0.7,3,3,-14,,,
L. James,2013,4,2,MIA,28,6,2,4,6,1,0,1,0,0,1,0,1,1,100,0,0,0,0,3,0,0,1,-2,3,3,-14,,,
L. James,2013,4,1,MIA,28,5,2,3,3,1,0,1,0,0,1,0,1,1,100,0,0,0,0,3,0,0,1,-2,3,3,-7,,,
L. James,2013,4,0.5,MIA,28,4,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,3,3,-2,,,
